id,title,body,category,priority
TK-372,Chiarimento su fatturazione mensile,"Scusate il disturbo, ho una domanda riguardo al dettaglio della fatturazione mensile. Potete darmi maggiori informazioni sulla struttura dei costi? Grazie.",Commerciale,Bassa
TK-373,Mancato funzionamento del report mensile,Ho necessità di segnalare che non riesco ad accedere al report mensile. Sono un principiante e non so come fare la procedura per scaricarlo. Potete darmi una guida passo passo su come procedere?,Commerciale,Bassa
TK-374,Bloccato su aggiornamento dati contabili urgente,Ho un problema: sto cercando di inserire i dati amministrativi ma il sistema non mi permette di procedere. Non riesco a finalizzare l'operazione e devo completare la rendicontazione entro oggi.,Amministrazione,Alta
TK-375,Assistenza immediata per blocco API commerciale,"Così non posso lavorare! Ho un blocco totale sull'integrazione del modulo di fatturazione, impedendo l'elaborazione delle transazioni commerciali. Non riesco a procedere con le attività operative finché questo problema non viene risolto.",Commerciale,Alta
TK-376,Chiarimento su gestione spese mensili,"Salve, ho un problema con l'aggiornamento dei dati contabili. Non riesco a sincronizzare correttamente le voci di spesa del mese scorso nel sistema. Mi serve sapere come procedere per correggere l'errore.",Amministrazione,Media
TK-377,Richiesta chiarimenti sul setup dei costi commerciali,Da stamattina sto provando a configurare le metriche di reporting ma mi trovo in difficoltà con l'integrazione API. Il flusso di dati non torna come previsto e devo capire subito il perché per procedere con la fatturazione.,Commerciale,Media
TK-378,Procedura per chiarimento fatturazione,Buongiorno. Ho bisogno di una precisazione riguardo i costi del mese scorso. Potete dirmi esattamente come è stato calcolato il margine di profitto sulla fattura 456789? Grazie.,Commerciale,Bassa
TK-379,Mancato funzionamento report vendite,"Ciao, ho un dubbio su come devo configurare l'export dei dati di vendita. Non riesco a capire la procedura esatta per generare il file CSV con i filtri applicati. Potete darmi una spiegazione passo passo su questa operazione?",Commerciale,Bassa
TK-380,Mancato funzionamento report mensile,"Dopo l'ultimo aggiornamento, sto riscontrando un rallentamento nell'elaborazione del report mensile. Le metriche sembrano essere leggermente fuori linea rispetto alle aspettative. Mi serve capire perché i dati non si aggregano correttamente.",Commerciale,Media
TK-381,Mancato funzionamento del sistema di fatturazione,"Ciao, ho avuto un piccolo problema con la generazione delle fatture. Il sistema non mi ha permesso di completare l'operazione come previsto. Mi serve sapere come procedere per risolvere questa anomalia.",Commerciale,Media
TK-382,Non va la connessione Wi-Fi,"Ho già provato a riavviare il router, ma non riesco ad accedere alla rete. Non so cosa fare per riconnettermi.",Tecnico,Media
TK-383,Info per blocco totale sistema CRM,Così non posso lavorare! Ho un blocco totale sul sistema CRM che mi impedisce di processare le vendite. Questo è un problema critico e sto aspettando una soluzione immediata.,Commerciale,Alta
TK-384,Non va la fattura,Creo questo ticket per chiedere come si fa a scaricare il PDF della fattura del mese scorso. Sono un utente occasionale e non so dove trovo la procedura.,Amministrazione,Bassa
TK-385,Procedura per reset password,Buongiorno! Ho un po' di problemi con l'accesso al sistema. Non riesco a fare il login e mi serve una guida su come resettare la password. Grazie!,Tecnico,Media
TK-386,Problemi con l'integrazione API commerciale,Vi scrivo perché sto riscontrando delle anomalie nell'integrazione dei dati tramite l'API. Il flusso di dati è rallentato e non riesco a completare la sincronizzazione come previsto. Ho bisogno di capire dove si trova il collo di bottiglia per procedere con la configurazione.,Commerciale,Media
TK-387,Non va gestione spese,Ho necessità di segnalare che sto avendo difficoltà a caricare le fatture nel sistema. Non riesco a completare la procedura di inserimento dei dati. Potete darmi una guida su come procedere per correggere l'anomalia.,Amministrazione,Media
TK-388,Procedura per reset password,"Buongiorno, sto cercando la procedura corretta per resettare la mia password. Sono un utente occasionale e non so dove trovarla nel sistema. Potete aiutarmi con i passaggi da seguire?",Tecnico,Bassa
TK-389,Bloccato su configurazione WiFi,Creo questo ticket per sono un principiante e non so come faccio a impostare la rete WiFi. Mi serve una guida semplice su come fare la connessione iniziale.,Tecnico,Bassa
TK-390,Bloccato su richiesta di riepilogo spese mensili,"Creo questo ticket per chiarire la procedura corretta per l'estrazione del riepilogo delle spese amministrative. Ho bisogno di una guida dettagliata sui passaggi necessari per accedere a tale documentazione.
Mi è necessaria una spiegazione sulle procedure interne relative alla gestione dei dati finanziari.",Amministrazione,Bassa
TK-391,Problema con l'accesso ai dati amministrativi,Vorrei segnalare che non riesco ad accedere al sistema di gestione dei documenti. Non posso procedere con le attività perché sono bloccato dall'accesso. Ho bisogno di risolvere subito questo problema.,Amministrazione,Alta
TK-392,Non va l'accesso al sistema CRM,Buongiorno! Ho un problema critico con l'accesso al sistema CRM. Non riesco a procedere con le attività commerciali perché il sistema è completamente inaccessibile. Richiedo assistenza immediata per risolvere questo blocco operativo.,Commerciale,Alta
TK-393,Richiesta chiarimenti sull'implementazione del config file,"Ciao, ho bisogno di sapere come devo configurare correttamente il config file per la nuova versione. Mi servono solo le istruzioni, non voglio perdere tempo con dettagli inutili.",Tecnico,Bassa
TK-394,Non riesco ad accedere ai dati di fatturazione,"Ho già provato a riavviare, ma non riesco a generare i report necessari per la chiusura del mese. Questo mi sta bloccando completamente le attività amministrative. Cosa devo fare ora?",Amministrazione,Alta
TK-395,Errore Configurazione software,"Scusate il disturbo, ho un problema con la configurazione del software. Non riesco a capire dove devo inserire il parametro X nella schermata di setup. Potete darmi una spiegazione su come funziona questa sezione?",Tecnico,Bassa
TK-396,Info per gestione note spese,Vorrei segnalare che ho bisogno di chiarimenti sulla procedura per la rendicontazione delle spese. Non sono sicuro di quali documenti devo allegare per completare il processo amministrativo. Potete darmi una guida passo passo su come procedere con la compilazione della scheda?,Amministrazione,Bassa
TK-397,Problema con server che non funziona,"Scusate il disturbo, ho un blocco totale. Il server principale è down da ore e non riesco a fare nulla. Ho bisogno di una soluzione subito per riprendere le attività.",Tecnico,Alta
TK-398,Non va gestione fatture,"Ho già provato a riavviare, ma non riesco ad accedere al modulo di gestione delle fatture. Il sistema mostra un errore generico e non so come procedere con l'elaborazione dei dati.",Amministrazione,Media
TK-399,Info per gestione note spese,Vorrei segnalare che sto riscontrando un lieve rallentamento nell'elaborazione delle mie note spese del mese corrente. Vorrei sapere se ci sono stati problemi con l'aggiornamento dei dati nel sistema amministrativo.,Amministrazione,Media
TK-400,Procedura per gestione note spese,"Ciao, ho un problema con la procedura di rendicontazione delle spese. Non riesco a caricare le ricevute nel sistema e non so come procedere con l'inserimento dei dati correnti. Potete darmi una guida passo passo su come gestire questo aspetto?",Amministrazione,Media
TK-401,Blocco totale del sistema di fatturazione commerciale,"Ciao, ho un blocco totale sul sistema di fatturazione. Non riesco a procedere con le attività commerciali finché non risolvo questo problema. Ho bisogno di una soluzione immediata per riprendere il lavoro.",Commerciale,Alta
TK-402,Non riesco ad accedere al sistema,"Scusate il disturbo, ho un problema urgente con l'accesso al sistema. Non riesco a fare nulla e sono bloccato completamente. Ho bisogno di una soluzione adesso.",Tecnico,Alta
TK-403,Problema con configurazione server che blocca tutto,Da stamattina sto provando a installare il nuovo software ma il sistema non si avvia e non riesco ad accedere alle risorse. Non posso procedere con le attività lavorative finché questo problema non viene risolto.,Tecnico,Alta
TK-404,Non riesco a capire come funziona la configurazione del server,"Ciao, non capisco bene la procedura per configurare il server. Potete darmi una spiegazione su dove devo inserire i parametri? Sono un po' frustrato da questa interfaccia.",Tecnico,Bassa
TK-405,Procedura per riorganizzare le spese,Ho un problema: mi servirebbe una guida su come fare la riconciliazione delle fatture del mese scorso. Non so dove trovo il template corretto per l'inserimento dei dati nel sistema.,Amministrazione,Bassa
TK-406,Non va la sincronizzazione dei dati,"Ho già provato a riavviare, ma il sistema continua a mostrare un errore di timeout durante il processo di sincronizzazione delle fatture. Non riesco a capire perché l'operazione fallisce e mi serve aiuto per capire se è un problema lato server o del mio client.",Commerciale,Media
TK-407,Non va la fatturazione mensile,"Ciao, ho un po' di problemi con l'inserimento dei dati per la gestione amministrativa. Non riesco a capire dove inserire le spese correnti nel sistema. Potete darmi una guida semplice su come fare questo passaggio?",Amministrazione,Media
TK-408,Problema con la configurazione del server,"Buongiorno, ho un problema con la configurazione del server. Il servizio sta rallentando e non riesco a ottimizzare le risorse. Potete aiutarmi con i parametri di tuning?",Tecnico,Media
TK-409,Richiesta chiarimenti su configurazione rete,"Ho già provato a riavviare, ma non so come impostare correttamente l'IP statico. Potete dirmi la procedura passo passo per il setup di base? Sono un principiante e mi sento perso.",Tecnico,Bassa
TK-410,Non va la sincronizzazione dei dati del CRM,Vorrei segnalare che la sincronizzazione dei dati del CRM sta rallentando eccessivamente il flusso di lavoro. Questo crea delle anomalie nella gestione delle pipeline e mi impedisce di procedere con le attività previste. Ho bisogno di capire come risolvere questo intoppo nel più breve tempo possibile.,Commerciale,Media
TK-411,Richiesta chiarimenti blocco fatturazione,Ho un blocco totale sul sistema di fatturazione. Non riesco a procedere con le attività commerciali in questo momento. Devo avere una soluzione subito.,Commerciale,Alta
TK-412,Problema con l'integrazione API,"Buongiorno, ho provato a configurare l'integrazione API ma non riesco a trovare la documentazione corretta per i parametri di autenticazione. Sembra che ci sia un errore nella logica del flusso, ma è solo una questione di come sono organizzati i moduli.",Commerciale,Media
TK-413,Chiarimento su configurazione software,"Ho già provato a riavviare, ma il sistema non carica la dashboard come previsto. Non riesco a capire perché la configurazione iniziale non viene applicata correttamente dopo l'installazione.",Tecnico,Media
TK-414,Mancato funzionamento del server,"Eccomi di nuovo, ho notato che il server non risponde correttamente. Sembra esserci un rallentamento nelle operazioni generali. Potete darmi una mano a verificare la situazione.",Tecnico,Media
TK-415,Problema con configurazione del software,"Vorrei segnalare che sto riscontrando un rallentamento nelle operazioni di caricamento dei dati. Questo sta creando delle anomalie nel flusso di lavoro quotidiano, ma le attività non sono completamente bloccate. Ho bisogno di assistenza per identificare la causa di questo rallentamento.",Tecnico,Media
TK-416,Info per gestione spese mensili,"Buongiorno, ho bisogno di chiarimenti sulla procedura di riconciliazione delle spese amministrative del mese scorso. Vorrei sapere come procedere con l'upload dei documenti contabili nel sistema. Grazie.",Amministrazione,Media
TK-417,Richiesta urgente: Server offline e blocco produzione,"Ho necessità di segnalare che il server principale è completamente offline. Non riesco a procedere con nessuna attività produttiva in questo momento. Per favore, risolvete subito questo problema.",Tecnico,Alta
TK-418,Blocco totale sistema contabilità,Ho bisogno di risolvere subito. Il sistema amministrativo è completamente bloccato e non riesco a generare i report necessari per le attività in corso. Questo sta causando un'interruzione immediata del flusso di lavoro.,Amministrazione,Alta
TK-419,Procedura per capire come funziona l'impostazione delle notifiche,"Ho necessità di segnalare che non riesco a capire dove devo inserire le impostazioni per le notifiche. Non so se devo usare il pannello A o il menu B, mi sento molto confuso su questa cosa.",Tecnico,Bassa
TK-420,Mancato funzionamento gestione spese,Potete dare un occhiata a come ho compilato la sezione spese del modulo mensile. Vorrei solo chiarire se devo inserire i dati in formato CSV o in formato tabella per l'importazione successiva. Grazie.,Amministrazione,Bassa
TK-421,Errore calcolo fattura,"Buongiorno, ho un problema con il calcolo della mia fattura. Il totale non corrisponde a quanto mi aspettavo, devo capire come funziona la tariffazione.

Sono un principiante e non so dove trovare le impostazioni corrette per modificare i parametri.",Commerciale,Media
TK-422,Procedura per riconciliazione fatture,Ho un problema: le mie entrate non coincidono con i report del sistema. Mi serve capire come procedere per allineare i dati senza causare intoppi operativi inutili.,Commerciale,Media
TK-423,Non va la connessione wifi,Vorrei segnalare che la mia connessione wifi rallenta molto ultimamente. Non riesco a scaricare i file in modo efficiente. Potete darmi qualche dritta su come ottimizzare il setup?,Tecnico,Media
TK-424,Bloccato su configurazione CRM,"Ho già provato a riavviare il sistema ma la sincronizzazione dei dati del cliente continua a fallire. Sto riscontrando un rallentamento significativo nell'elaborazione delle pipeline commerciali.
Mi serve un supporto per identificare l'origine dell'anomalia di performance.",Commerciale,Media
TK-425,Problemi con l'integrazione CRM,"Scusate il disturbo, ho un problema con l'integrazione del nostro sistema CRM. Non riesco a capire come fare il mapping dei campi tra i due software. Potete darmi una spiegazione su come procedere?",Commerciale,Media
TK-426,Bloccato su configurazione DNS,Potete dare un occhiata a questa cosa del mio server? Ho provato a resettare la cache ma non funziona come mi aspettavo. Mi sembra che ci sia un piccolo dettaglio da sistemare per far funzionare tutto bene.,Tecnico,Bassa
TK-427,Errore Blocco sistema contabilità urgente,Da stamattina sto provando a accedere al sistema di gestione delle fatture ma non riesco a completare le operazioni necessarie per la chiusura del mese. Il blocco totale mi impedisce di generare i report finanziari richiesti e l'attività è completamente ferma.,Amministrazione,Alta
TK-428,Non va connessione wifi,Vorrei segnalare che la connessione wifi del mio dispositivo sta rallentando le attività. Ho notato un calo di velocità durante l'utilizzo e desidero sapere come procedere per risolvere il problema.,Tecnico,Media
TK-429,Non va gestione fatture,"Da stamattina sto provando a fare l'upload delle fatture ma il sistema non mi lascia procedere. Non riesco a completare le operazioni, quindi non posso lavorare. Cosa devo fare subito?",Amministrazione,Alta
TK-430,Chiarimento su la procedura di riconciliazione dei conti,Vorrei segnalare che ho difficoltà a capire come procedere con la riconciliazione dei conti mensili. Non sono sicuro se devo utilizzare il modulo A o B per inserire i dati. Potreste fornirmi una guida passo passo su quale procedura seguire? Grazie.,Amministrazione,Bassa
TK-431,Richiesta chiarimenti sulla fatturazione mensile,"Ciao, ho un problema con la fatturazione di questo mese. Il report non corrisponde ai dati che mi aspettavo e devo sistemarlo velocemente per procedere con il pagamento.",Commerciale,Media
TK-432,Urgente: non va la configurazione del sistema,"Dopo l'ultimo aggiornamento, non riesco ad avviare la configurazione commerciale. Il sistema è completamente bloccato e non posso procedere con le attività di vendita. Ho bisogno di aiuto subito per sbloccare la situazione.",Commerciale,Alta
TK-433,Mancato funzionamento gestione spese,Ho un problema: sto cercando di inserire i dati delle spese nel sistema ma non riesco a trovare la sezione corretta. Mi serve solo un chiarimento su dove devo caricare i documenti per la rendicontazione mensile.,Amministrazione,Bassa
TK-434,Procedura per richiesta preventivo materiali,Vorrei segnalare che non so come fare per richiedere un preventivo sui materiali. Sono principiante e non capisco la procedura da seguire per iniziare questa operazione.,Commerciale,Bassa
TK-435,Problema con report mensile,"Gentile supporto, vi contatto per un chiarimento sul formato del report mensile. Ho bisogno di sapere se devo includere i dati di conversione o solo quelli di vendita. Grazie.",Commerciale,Bassa
TK-436,Non funziona niente,Buongiorno! Il sistema è completamente bloccato e non riesco a fare nulla. Sono frustrato perché non posso procedere con il lavoro.,Tecnico,Alta
TK-437,Problema con la configurazione del server,Ho riscontrato un rallentamento nelle operazioni di I/O del sistema. La latenza attuale è superiore al 20%. Richiedo una verifica della configurazione del kernel per identificare la causa dell'anomalia.,Tecnico,Media
TK-438,Errore Blocco sistema contabilità,Buongiorno. Ho un blocco totale nell'accesso al modulo di gestione delle spese. Non riesco a procedere con le attività amministrative essenziali e il lavoro si ferma completamente.,Amministrazione,Alta
TK-439,Aiuto: Revisione spese mensili,"Salve, ho bisogno di una verifica sulla corretta allocazione delle spese amministrative del mese scorso. Vorrei capire come procedere per la riconciliazione dei dati contabili.",Amministrazione,Media
TK-440,Bloccato su report spese mensili,"Ciao, ho bisogno di capire come devo compilare la sezione X del report spese. Non riesco a trovare la procedura corretta per l'upload dei file. Potete darmi una guida passo passo?",Amministrazione,Bassa
TK-441,Errore gestione ordini,"Vorrei segnalare che sto riscontrando un po' di anomalie nella gestione dei miei ordini recenti. Sembra che i dati non si sincronizzino bene tra il sistema e il report, il che rallenta un po' il flusso di lavoro. Potete darmi una mano a capire cosa sta succedendo?",Commerciale,Media
TK-442,Problema con la configurazione del sistema,Ciao. Non riesco a capire come impostare correttamente le preferenze di visualizzazione sul pannello di controllo. Potete darmi una spiegazione su dove devo cliccare per cambiare il tema?,Tecnico,Bassa
TK-443,Problema con la creazione della fattura,"Ciao, ho provato a creare una fattura ma non riesco a trovare l'opzione giusta. Non so come procedere per il primo utilizzo.
Mi serve aiuto per capire la procedura di base.",Amministrazione,Media
TK-444,Chiarimento su fatturazione mensile,Buongiorno! Ho qualche dubbio sulla fattura che ho ricevuto. Non riesco a capire bene come sono stati calcolati i costi totali. Potete darmi una spiegazione più chiara di come funziona il sistema commerciale?,Commerciale,Bassa
TK-445,Bloccato su verifica spese mensili,"Ciao, ho già provato a riavviare il sistema ma non funziona ancora. Mi servirebbe solo un chiarimento su come devo inserire i dati per la riconciliazione del mese scorso. Potete darmi una dritta su questa procedura?",Amministrazione,Bassa
TK-446,Aiuto: Blocco totale sistema contabilità,"Ciao, ho un blocco totale nel sistema di gestione delle spese. Non riesco a procedere con le attività amministrative adesso. Cosa devo fare per sbloccare la situazione?",Amministrazione,Alta
TK-447,Problemi con le procedure di fatturazione,"Scusate il disturbo, ho un problema con la gestione delle procedure amministrative. Non riesco a capire come si caricano i dati nel sistema. Potete darmi una spiegazione su come funziona esattamente questo processo?",Amministrazione,Bassa
TK-448,Richiesta chiarimenti sulla configurazione del piano commerciale,Vi scrivo perché non riesco a capire come si applicano le tariffe sul mio account. Ho bisogno di una spiegazione dettagliata su come funziona la suddivisione dei costi per il primo utilizzo.,Commerciale,Bassa
TK-449,Aiuto: Problema con le spese di questo mese,"Dopo l'ultimo aggiornamento, ho notato che ci sono delle anomalie nel report spese del mese. Non riesco a capire perché i dati non corrispondono esattamente alle previsioni. Potete darmi una mano a verificare il conteggio?",Amministrazione,Media
TK-450,Errore Blocco sistema contabilità,Non so più che fare. Ho un blocco totale nelle attività di gestione amministrativa. Non riesco a procedere con le operazioni necessarie per il completamento dei dati in tempo utile.,Amministrazione,Alta
TK-451,Problema con la fattura di questo mese,"Creo questo ticket per chiedere un chiarimento sulla procedura di emissione della fattura. Sono un utente occasionale e avrei bisogno di capire come funziona il processo generale.

Mi è sembrato un po' complicato seguire i passaggi, ma non c'è nessun problema serio. Potreste darmi una spiegazione generale su come gestite l'amministrazione dei documenti?",Amministrazione,Bassa
TK-452,Errore Blocco sistema contabilità urgente,Ho un problema: Il sistema di gestione delle fatture è completamente bloccato e non riesco a procedere con le attività amministrative. Questo blocco mi impedisce di generare i report necessari per la chiusura del mese. Ho bisogno di una risoluzione immediata.,Amministrazione,Alta
TK-453,Bloccato su richiesta preventivo commerciale,"Buongiorno! Ho bisogno di capire come funziona la procedura per richiedere un preventivo commerciale. Sono un principiante e non so da dove iniziare con i passaggi.

Potete darmi una spiegazione semplice su come procedere con questa operazione?",Commerciale,Bassa
TK-454,Non va connessione internet,"Gentile supporto, vi contatto per un blocco totale del servizio internet. Non riesco a procedere con le mie attività perché la connessione è completamente interrotta. Ho bisogno di aiuto immediato per risolvere questo problema.",Tecnico,Alta
TK-455,Richiesta urgente: Server offline e blocco produzione,"Ciao, ho un problema critico con il server di produzione. Non riesco ad accedere ai dati e la macchina si è bloccata completamente. Ho bisogno di una risoluzione immediata per riavviare le attività.",Tecnico,Alta
TK-456,Problema con il server bloccato,"Ciao, ho un problema urgente. Il sistema è completamente fermo e non riesco a fare nulla. Ho bisogno di una soluzione subito.",Tecnico,Alta
TK-457,Info per configurazione del server,"Scusate il disturbo, ho bisogno di chiarimenti sulla configurazione del server. Potete indicarmi la procedura corretta per l'aggiornamento del firmware? Grazie.",Tecnico,Bassa
TK-458,Bloccato su gestione spese,"Dopo l'ultimo aggiornamento, non riesco a inserire le note spese nel sistema. Mi serve sapere come procedere con la riconciliazione dei dati.",Amministrazione,Media
TK-459,Bloccato su configurazione IP,"Ho già provato a riavviare, ma non riesco a capire perché la mia configurazione IP non viene applicata correttamente. Potete darmi una spiegazione su come funziona il DHCP in questo contesto?",Tecnico,Bassa
TK-460,Chiarimento su blocco fatturazione urgente,Ho già provato a riavviare il sistema di gestione dei dati ma non riesco ad accedere ai report. Il blocco totale mi impedisce di procedere con le attività amministrative previste per oggi.,Amministrazione,Alta
TK-461,Errore Blocco sistema commerciale,"Scusate il disturbo, ho un blocco totale del sistema e non riesco a procedere con le attività. Questo sta fermando tutto il mio lavoro. Devo risolvere subito questo problema.",Commerciale,Alta
TK-462,Mancato funzionamento gestione spese,Vorrei segnalare che ho avuto difficoltà a visualizzare i dettagli della mia ultima registrazione contabile. Non riesco a trovare la sezione relativa alle spese di viaggio nel report mensile. Potreste indicarmi dove devo cercare questa informazione per procedere con l'inserimento dei dati corretti.,Amministrazione,Bassa
TK-463,Bloccato su inserimento dati fatture,Ho già provato a riavviare il sistema ma non riesco ad inserire i dati della fattura. Mi serve sapere come procedere con la procedura di input per questo primo utilizzo.,Amministrazione,Media
TK-464,Errore connessione VPN rallenta,Ho già provato a riavviare il client VPN ma la connessione continua a essere instabile. Mi sembra che ci sia un rallentamento durante il trasferimento dei dati. Potete darmi qualche indicazione su come ottimizzare le impostazioni di rete per migliorare la velocità?,Tecnico,Media
TK-465,Errore Configurazione iniziale del software,Ho necessità di segnalare che sto avendo problemi con la configurazione iniziale del software. Non riesco ad accedere alle impostazioni base e il sistema rallenta molto. Potete darmi una guida per risolvere questo problema?,Tecnico,Media
TK-466,Non va la configurazione del CRM,Buongiorno! Ho provato a modificare i parametri di integrazione del nostro CRM ma il sistema restituisce un errore di validazione. Non riesco a capire dove si trova l'errore logico nella sequenza delle API chiamate per l'aggiornamento dei dati commerciali. Potete aiutarmi a identificare la causa dell'anomalia nel flusso di lavoro?,Commerciale,Media
TK-467,Procedura per inserimento dati base,"Buongiorno, ho bisogno di sapere come fare l'inserimento dei dati iniziali nella piattaforma. Sono un primo utilizzo e non so dove trovare la sezione corretta per iniziare.
Mi spiegate la procedura passo passo, per favore.",Amministrazione,Bassa
TK-468,Non va gestione fatture urgente,Così non posso lavorare! Ho un blocco totale sulle operazioni di amministrazione perché le fatture non vengono generate correttamente. Questo mi impedisce di procedere con i pagamenti necessari.,Amministrazione,Alta
TK-469,Non va la fatturazione mensile,"Eccomi di nuovo, ho un po' di problemi con l'estrazione dei dati amministrativi. Sembra che ci sia un leggero disallineamento nei report del mese scorso. Potete darmi una mano a verificare cosa è successo?",Amministrazione,Media
TK-470,Mancato funzionamento gestione spese,Vi scrivo perché ho un dubbio su come inserire le fatture nel sistema. Non so dove devo caricare i documenti per la sezione amministrazione. Potete darmi una spiegazione semplice su questa procedura?,Amministrazione,Bassa
TK-471,Non va la connessione wifi,Ho già provato a riavviare il router ma la connessione continua a essere lenta. Non riesco a scaricare i file in tempo. Mi serve aiuto per capire cosa non funziona.,Tecnico,Media
TK-472,Mancato funzionamento del server,"Buongiorno, ho notato che il mio server non sta rispondendo correttamente. Sembra esserci un rallentamento generale nelle operazioni di I/O. Potete darmi una mano a capire cosa sta succedendo con la latenza?",Tecnico,Media
TK-473,Richiesta chiarimenti sulla configurazione del sistema,"Scusate il disturbo, ho bisogno di capire come impostare correttamente le variabili nel pannello di controllo. Vorrei sapere quali sono i parametri esatti da inserire per ottimizzare la visualizzazione dei dati. Potete fornirmi una guida passo passo su questa procedura?",Tecnico,Bassa
TK-474,Procedura per riconnettere il modem,"Ho necessità di segnalare che il mio modem non funziona più. Non so come fare la riconnessione, ma spero che sia facile da capire per un utente occasionale come me.",Tecnico,Media
TK-475,Info per blocco totale sistema contabilità,Da stamattina sto provando a accedere al modulo di gestione delle fatture ma il sistema non si apre. Non riesco a procedere con le attività amministrative e devo finire subito questo lavoro.,Amministrazione,Alta
TK-476,Non va la fatturazione,"Eccomi di nuovo, ho una domanda sulla procedura di riconciliazione dei dati amministrativi. Mi sono perso dove devo inserire i codici IVA per le spese del mese scorso. Potete darmi un chiarimento su questo punto?",Amministrazione,Bassa
TK-477,Aiuto: Chiarimento sulla procedura di riconciliazione dati,"Dopo l'ultimo aggiornamento, ho bisogno di capire esattamente come procedere con la riconciliazione dei dati amministrativi. Mi servono i dettagli sulle procedure interne per accedere ai report necessari.",Amministrazione,Bassa
TK-478,Richiesta chiarimenti su configurazione del sistema,"Buongiorno, ho bisogno di una spiegazione riguardo la configurazione della mia rete. Vorrei capire come impostare correttamente il routing per i dispositivi VPN senza causare conflitti di IP.",Tecnico,Bassa
TK-479,Aiuto: Blocco totale del server e impossibilità di accedere ai dati,"Gentile supporto, vi contatto per un blocco totale del server. Non riesco ad accedere a nessuna delle attività. Ho bisogno di sapere come risolvere immediatamente questo problema tecnico.",Tecnico,Alta
TK-480,Mancato funzionamento del software di gestione,"Vi scrivo perché ho un dubbio sulla procedura per l'aggiornamento dei parametri. Non so come fare la configurazione, mi potete aiutare con una guida? Grazie.",Tecnico,Bassa
TK-481,Aiuto: Chiarimento sulla procedura di fatturazione,Potete dare un occhiata a come devo compilare la sezione spese per il mese scorso. Non riesco proprio a capire dove inserire i dati corretti. Grazie.,Amministrazione,Bassa
TK-482,Errore Blocco sistema contabilità,"Ho bisogno di risolvere subito. Il mio primo utilizzo del modulo Amministrazione mi ha bloccato completamente le attività, non riesco a procedere con nulla.",Amministrazione,Alta
TK-483,Errore gestione note spese,Ho necessità di segnalare che ho una piccola domanda sulla procedura per la gestione delle note spese. Sono un utente occasionale e avrei bisogno di chiarimenti su come caricarle correttamente nel sistema.,Amministrazione,Bassa
TK-484,Info per gestione ordini commerciali,"Ciao, ho un piccolo problema con la visualizzazione dei dati. Non riesco a capire come filtrare correttamente i report mensili. Potresti darmi una spiegazione su come funziona il sistema di reporting?",Commerciale,Media
TK-485,Non funziona la fatturazione,"Ciao, ho un po' di problemi con il sistema di fatturazione. Non riesco a capire come impostare le tariffe corrette per i miei clienti. Potete darmi una mano con la configurazione?",Commerciale,Media
TK-486,Non va gestione note spese,"Ciao, ho bisogno di chiarimenti sulla procedura per l'inserimento delle note spese. Vorrei capire esattamente come devo categorizzare le spese di viaggio internazionali secondo il manuale aziendale.",Amministrazione,Bassa
TK-487,Errore Configurazione Server,"Eccomi di nuovo, ho provato a resettare la cache del sistema ma il problema persiste. Sembra che ci sia un mismatch tra le variabili d'ambiente e la configurazione del load balancer. Cosa devo fare ora per risolvere questo fastidio tecnico?",Tecnico,Media
TK-488,Non mi interessa,"Ciao, ho una domanda sulla configurazione dei parametri di reporting. Potete chiarirmi la procedura per l'esportazione dei dati storici? Grazie.",Commerciale,Bassa
TK-489,Chiarimento su gestione spese mensili,"Dopo l'ultimo aggiornamento, non riesco a capire come si gestiscono le spese mensili nel sistema. C'è una confusione sui report e non so dove trovare i dati corretti per il bilancio. Potete aiutarmi a capire la logica di queste voci?",Amministrazione,Media
TK-490,Bloccato su connessione dati perché non funziona nulla,"Gentile supporto, vi contatto per la mia connessione dati che è completamente bloccata e mi impedisce di lavorare. Non riesco a fare assolutamente nulla in questo momento. Quando funziona finalmente?",Tecnico,Alta
TK-491,Non va la configurazione del sistema,"Da stamattina sto provando a configurare il sistema e riscontro alcune anomalie nel flusso di dati. Non riesco a completare l'operazione come previsto, ma posso fornire i log di errore richiesti per la verifica.",Commerciale,Media
TK-492,Mancato funzionamento sistema CRM,"Scusate il disturbo, ho un blocco totale. Non riesco ad accedere al sistema e non posso lavorare. Quando funzionerà?",Commerciale,Alta
TK-493,Problema con server che non risponde,"Vi scrivo perché il database principale è completamente offline da mezz'ora e non riesco a fare nulla. Questo sta bloccando tutte le nostre attività di produzione, dobbiamo risolvere subito.",Tecnico,Alta
TK-494,Aiuto: Blocco totale sistema fatturazione,"Buongiorno, ho un blocco totale sul sistema di fatturazione. Non riesco a procedere con le attività commerciali perché il sistema è fermo completamente. Ho bisogno di una risoluzione immediata per poter lavorare.",Commerciale,Alta
TK-495,Bloccato su gestione spese,"Vorrei segnalare che non riesco a capire come inserire correttamente i dati delle spese nel modulo di amministrazione. Sono sicuro di saperlo fare, ma il sistema mi dà sempre un errore strano.
Mi serve una spiegazione chiara su dove devo mettere queste informazioni.",Amministrazione,Bassa
TK-496,Chiarimento su configurazione rete,Buongiorno! Ho provato a configurare la VLAN ma il gateway non riconosce l'interfaccia bridge come previsto. Sembra esserci un mismatch tra i parametri di subnetting e le impostazioni del switch. Potete darmi una mano a capire dove si annida l'errore di routing?,Tecnico,Media
